Original Key,Length,Text,Text Length
train/04July_2011_Monday_heute-6448,200,morgen sind die temperaturunterschiede bei uns größer vierundzwanzig grad werden es in der uckermark und vierundzwanzig bis achtundzwanzig grad gibt es dann auch im süden und westen,181
train/04July_2011_Monday_heute-6449,220,in einem streifen von der nordseeküste bis zum erzgebirge bleibt es dagegen etwas kühler denn da liegt immer noch dieses graue wolkenband aus dem es ab und zu etwas tröpfelt,173
train/04July_2011_Monday_heute-6450,157,sonst wechseln sonne und wolken miteinander ab und erst am nachmittag müssen wir uns vor allen dingen in bayern auf regenschauer und gewitter einstellen,152
train/04July_2011_Monday_heute-6451,208,wechselhaft geht es dann auch in den nächsten tagen weiter mal mit mehr gewittern im westen oder im süden oder im osten zwischendurch zeigt sich auch mal die sonne,163
train/04July_2011_Monday_heute-6452,52,es ist also wirklich für jeden was dabei was wollen sie mehr,60
train/04July_2011_Monday_heute-6453,31,schönen abend noch,18
train/23May_2011_Monday_heute-6454,129,von westen kommt eine kleine wetterfront eine wolkenfront die bringt dahinter morgen in norddeutschland kühlere luft,116
train/23May_2011_Monday_heute-6455,75,im süden allerdings haben wir noch die hochdruckgebiete da komme höchstens ein paar wolken an,93
train/23May_2011_Monday_heute-6456,195,es bleibt meist trocken auch im norden gibt es nur wenige schauer und da geht es in den nächsten stunden schon los die bewölkung ist ja schon ein bisschen dichter geworden,171
train/23May_2011_Monday_heute-6457,153,und nach mitternacht haben wir die ersten kleineren regenschauer die ziehen morgen vormittag dann schnell über norddeutschland nach osten weiter,144
train/23May_2011_Monday_heute-6458,127,viel regen wird wohl nicht fallen auch am nachmittag kann es vielleicht im norden von schleswig holstein noch schauer geben,123
train/23May_2011_Monday_heute-6460,142,im süden ist der wind nur schwach da scheint auch weiterhin meist die sonne ein paar wolken kommen bis zu den mittelgebirgen voran,130
train/23May_2011_Monday_heute-6462,159,es ist weiterhin sehr warm im süden da kommt diese kühlere luft nicht an deshalb bis zu siebenundzwanzig grad auch im osten bis zu fünfundzwanzig,145
train/23May_2011_Monday_heute-6463,141,aber in der nordseeluft hier im nordwesten da ist es eben ein bisschen frischer mit vierzehn bis achtzehn grad,110
train/23May_2011_Monday_heute-6464,58,aber es geht überall wärmer weiter,34
train/23May_2011_Monday_heute-6465,117,am mittwoch erstmal trocken dann ab donnerstag heiß bis dreißig grad regenschauer und gewitter,94
train/23September_2010_Thursday_heute-6468,36,guten abend liebe zuschauer,27
train/23September_2010_Thursday_heute-6469,168,der wetterwechsel hat begonnen schauer und gewitter haben den westen erreicht und die werden sich heute nacht und morgen dann weiterhin über deutschland ausbreiten,163
train/23September_2010_Thursday_heute-6471,75,ja heute nacht also weitere schauer und gewitter die vor allen dingen im westen,79
train/23September_2010_Thursday_heute-6472,77,im osten bleibt es nochmal klar auch im süden mit ein paar nebelfeldern,71
train/23September_2010_Thursday_heute-6473,153,die temperaturen meist so zwischen zehn und vierzehn grad nur am alpenrand und in bayern wird es so sechs bis neun grad kühl werden,131
train/23September_2010_Thursday_heute-6474,113,und morgen haben wir eine deutliche zweiteilung was für temperaturen nochmal hier im osten,90
train/23September_2010_Thursday_heute-6475,89,also spätsommerlich zwanzig bis fünfundzwanzig grad auch zum teil in bayern noch,80
train/23September_2010_Thursday_heute-6477,50,und da haben wir auch noch den regen der morgen dort sich noch aufhält,70
train/23September_2010_Thursday_heute-6478,133,schauer ziehen bis zum abend an die ostsee und an die elbe da wird es vorher im osten noch mal richtig sonnig und eben auch warm sein,133
train/23September_2010_Thursday_heute-6479,41,und auch in süddeutschland gilt das,35
train/23September_2010_Thursday_heute-6480,99,da ist der regen allerdings im südwesten noch stärker als im norden zum teil mit gewittern,90
train/23September_2010_Thursday_heute-6481,68,schauer erreichen dann am nachmittag auch bayern,48
train/23September_2010_Thursday_heute-6482,40,davor ist es auch sonnig und es gibt einen starken föhn an den alpen,68
train/23September_2010_Thursday_heute-6483,141,ja dann regnet es allerdings am wochenende auch im süden und vor allen dingen auch im osten,91
train/23September_2010_Thursday_heute-6484,73,in der neuen woche wird es dann noch ein bisschen kühler und das für uns alle,77
train/23September_2010_Thursday_heute-6485,45,ich wünsche ihnen einen schönen abend und machen sie es gut,59
train/29January_2010_Friday_tagesschau-6486,108,und nun die wettervorhersage für morgen samstag den dreißigsten januar,70
train/29January_2010_Friday_tagesschau-6487,178,das tief das uns in der nacht teilweise ergiebige schneefälle bringt zieht über den osten deutschlands weiter nach polen,120
train/29January_2010_Friday_tagesschau-6488,38,danach strömt kältere luft zu uns,33
train/29January_2010_Friday_tagesschau-6491,114,wegen des schneesturms dort gelten unwetterwarnung des deutschen wetterdienstes,79
train/29January_2010_Friday_tagesschau-6492,62,am nachmittag lockert es im norden auch mal länger auf,54
train/29January_2010_Friday_tagesschau-6495,105,am sonntag liegen die wolken unterschiedlich dicht beieinander hier und da schneit es etwas,91
train/29January_2010_Friday_tagesschau-6496,140,am montag nur gelegentlich schneeschauer im nordwesten gewittrige schneeregenschauer,84
train/29January_2010_Friday_tagesschau-6497,48,auch am dienstag wechselhaftes wetter,37
train/03November_2010_Wednesday_tagesschau-6498,96,und nun die wettervorhersage für morgen donnerstag den vierten november,71
train/03November_2010_Wednesday_tagesschau-6499,155,tiefer luftdruck über nordeuropa sorgt in deutschland für windiges im norden auch für stürmisches regenwetter,109
train/03November_2010_Wednesday_tagesschau-6500,97,im süden bleibt es unter hochdruckeinfluss noch trocken und teilweise recht freundlich,86
train/03November_2010_Wednesday_tagesschau-6501,181,heute nacht ist es vielerorts stark bewölkt gelegentlich fällt etwas regen vor allem in alpennähe zeigen sich auch mal die sterne,129
train/03November_2010_Wednesday_tagesschau-6502,59,von den niederlanden breiten sich neue regenfälle aus,53
train/03November_2010_Wednesday_tagesschau-6508,118,an der nordsee morgen zwölf am rhein bis neunzehn grad,54
train/03November_2010_Wednesday_tagesschau-6509,136,freitag und samstag erwartet uns noch ähnliches wetter,54
train/20June_2011_Monday_heute-6512,221,heute morgen um acht uhr gab es über mainz noch blauen himmel gut es zeigten sich bereits die ersten hohen cirren die ersten hohen eiswolken,140
train/20June_2011_Monday_heute-6513,117,dann aber wurden die wolken rasch dichter und kaum anderthalb stunden später begann es zu regnen,96
train/20June_2011_Monday_heute-6515,136,und das liegt an dem nächsten tief gunnar das da herankommt,59
train/20June_2011_Monday_heute-6517,209,heute nacht fällt in der mitte regen ganz im norden und ganz im süden ist es auch mal klar und die temperaturen sinken auf fünfzehn bis acht grad,145
train/20June_2011_Monday_heute-6518,111,morgen erwarten uns dann schon wieder höchsttemperaturen von siebenundzwanzig grad am oberrhein,95
train/20June_2011_Monday_heute-6519,150,und auch sonst geht zum astronomischen sommeranfang doch mit achtzehn bis vierundzwanzig grad eigentlich ganz warm daher,120
train/20June_2011_Monday_heute-6520,108,aber die sonne zeigt sich nicht überall ganz im norden und ganz im süden haben wir chancen,90
train/20June_2011_Monday_heute-6522,95,schwül warm wird dann der mittwoch mit bis zu dreißig grad,58
train/20June_2011_Monday_heute-6523,102,regenschauer und gewitter beenden dann das sommerliche intermezzo und wechselhaft geht es eben auch weiter,106
train/20June_2011_Monday_heute-6524,27,schönen abend noch,18
train/16December_2011_Friday_tagesschau-6525,102,und nun die wettervorhersage für morgen samstag den siebzehnten dezember,72
train/16December_2011_Friday_tagesschau-6526,103,das orkantief zieht heute nacht richtung baltikum,49
train/16December_2011_Friday_tagesschau-6527,80,dabei besteht vor allem im osten und süden deutschlands noch unwettergefahr,75
train/16December_2011_Friday_tagesschau-6528,46,es gibt entsprechende warnungen des deutschen wetterdienstes,60
train/16December_2011_Friday_tagesschau-6530,98,deshalb gibt es heute nacht zum teil erhebliche verkehrsbehinderungen,69
train/16December_2011_Friday_tagesschau-6531,120,später ziehen sich schnee und regen in den osten und süden zurück während es von nordwesten teilweise aufklart,110
train/16December_2011_Friday_tagesschau-6533,79,sonst mal sonne mal wolken und gelegentlich regen schnee oder graupelschauer,76
train/16December_2011_Friday_tagesschau-6534,46,besonders im nordwesten auch gewitter,37
train/16December_2011_Friday_tagesschau-6535,108,im osten und süden heute nacht schwere sturmböen vor allem auf den bergen orkanböen,83
train/16December_2011_Friday_tagesschau-6536,94,morgen bei schauern an den küsten sowie im bergland noch sturmböen,66
train/16December_2011_Friday_tagesschau-6537,106,am alpenrand heute nacht minus drei auf den nordseeinseln bis plus drei grad,76
train/16December_2011_Friday_tagesschau-6538,83,dort morgen bis sieben sonst werte zwischen null und sechs grad,63
train/26August_2009_Wednesday_heute-6539,49,guten abend liebe zuschauer,27
train/26August_2009_Wednesday_heute-6540,45,morgen wird es fast überall wieder sonnig,41
train/26August_2009_Wednesday_heute-6541,49,und es wird auch noch ein bisschen heißer,41
train/26August_2009_Wednesday_heute-6542,53,die letzten regenschauer und gewitter ziehen in diesen stunden ab,65
train/26August_2009_Wednesday_heute-6543,109,wir haben dann morgen temperaturen in mitteleuropa bis zu dreißig grad zu erwarten,82
train/26August_2009_Wednesday_heute-6544,67,am mittelmeer ist es noch ein bisschen heißer bis zu fünfunddreißig grad,72
train/26August_2009_Wednesday_heute-6545,61,wer da noch urlaub hat schwitzt also,36
train/26August_2009_Wednesday_heute-6546,177,und im norden von afrika sind es bis zu vierzigsterordinal dagegen haben wir einen kühlen sommer im norden und nordwesten europas mit fünfzehn bis zwanzig grad,159
train/26August_2009_Wednesday_heute-6547,35,und das sind schon fast unsere temperaturen der nacht,53
train/26August_2009_Wednesday_heute-6548,59,es kühlt sich ab auf etwa elf bis siebzehn grad,47
train/26August_2009_Wednesday_heute-6549,112,dazu haben wir nur anfangs noch ein paar dicke wolken und ein paar regentropfen die jetzt nach osten abziehen,109
train/26August_2009_Wednesday_heute-6550,87,die gewitter in der zweiten nachthälfte das ist kein thema mehr auf jeden fall,78
train/26August_2009_Wednesday_heute-6551,99,höchstens morgen früh sind da noch ein paar regentropfen im südöstlichen bayern mit dabei,89
train/26August_2009_Wednesday_heute-6552,83,es wechseln sonne und wolken,28
train/26August_2009_Wednesday_heute-6553,65,allerdings an der nordsee da haben wir dann doch ein paar regenschauer im tagesverlauf,86
train/26August_2009_Wednesday_heute-6554,64,und da weht auch ein frischer südwestwind,41
train/26August_2009_Wednesday_heute-6555,125,temperaturen sind dort zweiundzwanzig dreiundzwanzig grad etwa direkt an den küsten,83
train/26August_2009_Wednesday_heute-6556,105,aber sonst wird warm es wird heiß zum teil bis zu einunddreißig grad,68
train/26August_2009_Wednesday_heute-6557,32,ja am freitag auch noch sommerhitze,35
train/26August_2009_Wednesday_heute-6558,93,allerdings schon im nordwesten deutschlands etwas intensivere regenschauer,74
train/26August_2009_Wednesday_heute-6559,113,und die bringen uns für das wochenende leider kühleres wetter und im norden auch ein paar schauer,97
train/20November_2009_Friday_tagesschau-6563,126,von nordwesten breiten sich wolken aus die heute nacht im norden und westen für etwas regen sorgen,98
train/20November_2009_Friday_tagesschau-6564,72,richtung süden zeigen sich die sterne häufiger,46
train/20November_2009_Friday_tagesschau-6568,79,heute nacht an der see und in den bergen stürmische böen,56
train/20November_2009_Friday_tagesschau-6569,133,morgen schwacher bis mäßiger an der nordsee auch frischer wind aus südwest bis süd,82
train/20November_2009_Friday_tagesschau-6570,129,null grad heute nacht im allgäu milde elf grad am niederrhein und an der küste,78
train/20November_2009_Friday_tagesschau-6571,102,morgen zehn bis siebzehn im süden örtlich bis achtzehn grad,59
train/20November_2009_Friday_tagesschau-6572,69,bei längerem nebel kühler,25
train/20November_2009_Friday_tagesschau-6573,113,am sonntag sorgen atlantiktiefs wieder für mehr wolken die mal mehr mal weniger regen bringen,93
train/16April_2010_Friday_tagesschau-6576,70,und nun die wettervorhersage für morgen samstag den siebzehnten april,69
train/16April_2010_Friday_tagesschau-6578,200,heute nacht halten sich über dem süden noch für längere zeit wolkenfelder es fallen nur noch wenige schauer sonst ist es klar,125
train/16April_2010_Friday_tagesschau-6579,231,am tag viel sonne im süden entwickeln sich vor allem über den bergen ein paar quellwolken auch an den küsten ist es ab und an wolkig,132
train/16April_2010_Friday_tagesschau-6580,220,im süden schwacher nordostwind in der mitte schwacher wind aus unterschiedlichen richtungen im norden weht er mäßig an der see frisch unmittelbar an der ostsee kann es stürmische böen geben,189
train/16April_2010_Friday_tagesschau-6581,175,heute nacht plus vier bis minus vier grad am tag zehn grad in nordfriesland und neunzehn grad im breisgau,105
train/16April_2010_Friday_tagesschau-6582,161,am sonntag im äußersten norden einige wolken die aber kaum regen bringen sonst wieder viel sonne,96
train/16April_2010_Friday_tagesschau-6583,57,später im süden einzelne schauer oder gewitter,46
train/16April_2010_Friday_tagesschau-6584,79,am montag mal sonne mal wolken mit nur wenigen schauern,55
train/16April_2010_Friday_tagesschau-6585,78,am dienstag unbeständiges wetter mit regenschauern,50
train/12September_2009_Saturday_tagesschau-6586,115,und nun die wettervorhersage für morgen sonntag den dreizehnten september,73
train/12September_2009_Saturday_tagesschau-6587,74,das hoch bei schottland verliert an einfluss auf unser wetter,61
train/12September_2009_Saturday_tagesschau-6588,159,ein tief das in der nacht und morgen von schweden nach tschechien zieht setzt sich mit wolkenreicher und kühler luft durch,122
train/12September_2009_Saturday_tagesschau-6592,58,hin und wieder im osten und nordosten auch gewitterschauer,58
train/12September_2009_Saturday_tagesschau-6593,29,im nordwesten auch mal sonnige momente,38
train/12September_2009_Saturday_tagesschau-6594,150,der wind weht schwach bis mäßig an den küsten frisch dort unter gewitter auch stürmische böen,93
train/12September_2009_Saturday_tagesschau-6595,101,heute nacht vierzehn grad an der nordsee vier grad am alpenrand,63
train/12September_2009_Saturday_tagesschau-6596,101,am tag zwölf grad im vogtland und zwanzig grad im breisgau,58
train/12September_2009_Saturday_tagesschau-6597,28,die aussichten,14
train/12September_2009_Saturday_tagesschau-6598,89,am montag viele wolken etwas sonne teilweise gewittrige schauer,63
train/12September_2009_Saturday_tagesschau-6599,35,im norden ist es windig,23
train/12September_2009_Saturday_tagesschau-6600,88,am dienstag richtung ostsee und an den alpen etwas mehr sonne,61
train/12September_2009_Saturday_tagesschau-6601,34,sonst ändert sich das wetter nur wenig,38
train/12September_2009_Saturday_tagesschau-6602,86,am mittwoch mal sonne mal wolken und nur vereinzelt schauer,59
train/01June_2010_Tuesday_heute-6607,123,und das wird vor allen dingen bis einschließlich donnerstag zum teil noch ergiebigen regen bringen vor allen dingen dann morgen wieder,134
train/01June_2010_Tuesday_heute-6609,205,also auch heute nacht weiterhin regnerisch über der osthälfte im südwesten einige schauer im nordwesten klar,108
train/01June_2010_Tuesday_heute-6610,113,und morgen geht es weiter mit dem regen über der osthälfte ein bisschen verändert,81
train/01June_2010_Tuesday_heute-6611,78,die nordsee dürfte die ostsee dürfte weitgehend trocken bleiben,63
train/01June_2010_Tuesday_heute-6612,216,aber dann im laufe des tages vom erzgebirge bis zum alpenrand wieder ergiebiger regen durchaus auch wieder unwettergefahr,121
train/01June_2010_Tuesday_heute-6613,105,im südwesten einige schauer und im gesamten nordwesten ganz freundlich,70
train/01June_2010_Tuesday_heute-6615,90,und auch der donnerstag im südosten noch wechselhaft,52
train/01June_2010_Tuesday_heute-6616,132,aber ab freitag sieht es deutlich besser aus und zwar für alle viel sonne und auch viel wärme,93
train/01June_2010_Tuesday_heute-6617,57,da kommt endlich dann wirklich mal der sommer,45
train/01June_2010_Tuesday_heute-6618,32,ich wünsche ihnen noch einen schönen abend,42
train/24July_2011_Sunday_tagesschau-6619,122,und nun die wettervorhersage für morgen montag den fünfundzwanzigsten juli,74
train/24July_2011_Sunday_tagesschau-6620,207,die luftdruckunterschiede über deutschland werden geringer sodass sich die sonne insgesamt etwas häufiger zeigt als in den vergangenen tagen,140
train/24July_2011_Sunday_tagesschau-6623,125,in der nacht ist es im osten und südosten weitgehend trocken sonst regnet es gebietsweise,89
train/24July_2011_Sunday_tagesschau-6624,147,am tag halten sich über dem osten und nordosten zeitweise dichte wolken die anfangs regen bringen,97
train/24July_2011_Sunday_tagesschau-6625,104,sonst eine mischung aus sonne und wolken ab dem nachmittag entwickeln sich vor allem im südwesten schauer,105
train/24July_2011_Sunday_tagesschau-6626,121,der wind weht schwach bis mäßig an der nordsee auch frisch,58
train/24July_2011_Sunday_tagesschau-6627,127,in der nacht temperaturen zwischen sechs grad an der saar und vierzehn grad auf sylt,84
train/24July_2011_Sunday_tagesschau-6628,112,am tag sechzehn grad im vogtland und bis zu zweiundzwanzig grad am oberrhein,76
train/24July_2011_Sunday_tagesschau-6629,196,am dienstag neben dichten wolken auch lücken in der wolkendecke vor allem im westen und in der mitte entwickeln sich stellenweise schauer und gewitter,150
train/24August_2009_Monday_heute-6635,77,sonne viel sonne von der küste bis zu den alpen,47
train/24August_2009_Monday_heute-6636,34,aber so wird es nicht bleiben,29
train/24August_2009_Monday_heute-6637,71,denn von westen nähern sich schauer und gewitter,48
train/24August_2009_Monday_heute-6638,60,und in den nächsten tagen wird es dann doch leicht wechselhaft,62
train/24August_2009_Monday_heute-6639,57,unser sonnenhoch das zieht weiter nach osten,44
train/24August_2009_Monday_heute-6640,107,schauer und gewitter werden sich heute nacht allerdings nur auf die westhälfte beschränken,90
train/24August_2009_Monday_heute-6641,147,sonst wird es nochmal eine sehr laue und sternenklare sommernacht,65
train/24August_2009_Monday_heute-6644,199,aber im westen sind schon schauer und gewitter unterwegs die sich auch langsam richtung osten bewegen und dort abends auch unwetterartig ausfallen können,153
train/24August_2009_Monday_heute-6645,194,und das liegt daran dass wir dort noch diese sehr heiße luft haben teilweise dreißig über dreißig grad,102
train/24August_2009_Monday_heute-6646,75,im westen dann doch schon deutliche abkühlung so einundzwanzig bis fünfundzwanzig grad,86
train/24August_2009_Monday_heute-6647,76,also sehr angenehm die temperaturen,35
train/24August_2009_Monday_heute-6649,52,am donnerstag dann kaum noch schauer,36
train/24August_2009_Monday_heute-6650,67,und am freitag kommt dann vom nordwesten wieder etwas regen,59
train/24August_2009_Monday_heute-6651,29,aber es bleibt auf jeden fall warm,34
train/24August_2009_Monday_heute-6652,42,und jetzt wünsche ich ihnen noch einen schönen abend,52
train/18April_2010_Sunday_tagesschau-6653,91,und nun die wettervorhersage für morgen montag den neunzehnten april,68
train/18April_2010_Sunday_tagesschau-6654,84,auch morgen wird es in weiten teilen deutschlands oft freundlich,64
train/18April_2010_Sunday_tagesschau-6655,170,in den norden strömt allerdings kühlere luft ein am dienstag erreichen uns dann wolken eines tiefs bei island,109
train/18April_2010_Sunday_tagesschau-6656,190,zu beginn der nacht muss im süden bayerns und baden württembergs noch mit einzelnen gewittrigen schauern gerechnet werden sonst ist es meist klar,145
train/18April_2010_Sunday_tagesschau-6657,92,am tag ist es sonnig im laufe des tages kommen einige wolken dazu,65
train/18April_2010_Sunday_tagesschau-6658,87,sie bringen am nachmittag über den mittelgebirgen einzelne schauer,66
train/18April_2010_Sunday_tagesschau-6659,139,der wind weht schwach im norden auch mäßig an der nordsee frisch er kommt aus nordwest bis nord,95
train/18April_2010_Sunday_tagesschau-6660,168,heute nacht sieben bis neun grad am tag acht grad in nordfriesland und bis zu einundzwanzig grad im süden,105
train/18April_2010_Sunday_tagesschau-6661,136,am dienstag ist es teilweise dichter bewölkt hier und da fallen regenschauer mitunter sind gewitter dabei,105
train/24February_2011_Thursday_heute-6664,40,guten abend liebe zuschauer,27
train/24February_2011_Thursday_heute-6665,112,tiefblau war himmel wieder heute im osten und auch am alpenrand wie hier in berchtesgaden,89
train/24February_2011_Thursday_heute-6667,100,aber der schnee wird schnell wegtauen von südwesten wird in den nächsten tagen doch bei uns ein bisschen milder,111
train/24February_2011_Thursday_heute-6668,166,aber wir bleiben in der nähe der kälte im nordosten europas mit höchsttemperaturen von minus fünf bis minus fünfzehn grad,121
train/24February_2011_Thursday_heute-6669,107,und heute nacht bleibt es auch frostfrei im westen dort fünf grad morgen früh,77
train/24February_2011_Thursday_heute-6670,92,aber im osten wird es nochmal eisig kalt mit minus vier bis minus zwölf grad,76
train/24February_2011_Thursday_heute-6671,119,dort haben wir den klaren himmel im westen haben wir die wolken und morgen früh auch dicke nebelfelder,102
train/24February_2011_Thursday_heute-6674,212,sonst haben wir eine zweiteilung also im westen bleibt es trüb aber trocken und im osten ist es auch trocken aber herrlich sonnig wie schon heute und auch gestern,162
train/24February_2011_Thursday_heute-6675,35,und es ist gar nicht mehr so kalt dabei,39
train/24February_2011_Thursday_heute-6676,213,die temperaturen erreichen meist zwei bis zehn grad nur an der grenze zu polen da behalten wir noch den leichten frost und der schwächt sich in den nächsten tagen auch ab,170
train/24February_2011_Thursday_heute-6677,98,aber es wird nasskalt am wochenende neuer regen kommt von westen heran,70
train/24February_2011_Thursday_heute-6678,55,und in den bergen fällt dann auch wieder schnee,47
train/24February_2011_Thursday_heute-6679,54,ihnen noch einen schönen abend und machen sie es gut,52
train/18October_2009_Sunday_tagesschau-6680,100,und nun die wettervorhersage für morgen montag den neunzehnten oktober,70
train/18October_2009_Sunday_tagesschau-6681,135,das hoch das von frankreich zu uns zieht verbindet sich mit dem hoch über russland,82
train/18October_2009_Sunday_tagesschau-6682,89,damit erwartet uns morgen meist ruhiges trockenes herbstwetter,62
train/18October_2009_Sunday_tagesschau-6683,94,danach wird es dann deutlich milder allerdings übernehmen im laufe der woche wieder tiefs das ruder,99
train/18October_2009_Sunday_tagesschau-6685,86,ist der nebel weg zeigt sich morgen vielerorts die sonne,56
train/18October_2009_Sunday_tagesschau-6686,118,die ausnahmen über dem südosten sowie ganz im norden und nordwesten tummeln sich noch wolken,92
train/18October_2009_Sunday_tagesschau-6688,118,heute nacht plus vier bis minus drei grad an der nordsee ist es teilweise milder,80
train/18October_2009_Sunday_tagesschau-6689,123,am tag werte zwischen vier und zwölf grad bei nebel ist es kühler,65
train/18October_2009_Sunday_tagesschau-6691,135,am mittwoch mal sonne mal wolken stellenweise bleibt es neblig trüb dabei ist es trocken,88
train/18October_2009_Sunday_tagesschau-6692,115,auch am donnerstag ist es teils freundlich teilweise aber auch bewölkt oder neblig,82
train/18October_2009_Sunday_tagesschau-6693,102,im westen und südwesten regnet es ab und an an den alpen föhn,61
train/01April_2010_Thursday_heute-6694,53,liebe zuschauer guten abend,27
train/01April_2010_Thursday_heute-6695,90,heftiger wintereinbruch gestern in nordirland schottland,56
train/01April_2010_Thursday_heute-6696,28,schwere überschwemmungen in den usa,35
train/01April_2010_Thursday_heute-6700,164,weiterhin warm am östlichen mittelmeer und auch richtung westliches mittelmeer ganz west und nordeuropa bleibt kühl,115
train/01April_2010_Thursday_heute-6701,57,und sehr kühl wird auch die kommende nacht,42
train/01April_2010_Thursday_heute-6702,150,verbreitet minusgrade zum teil bis minus fünf am alpenrand und selbst an der küste nahe null grad,97
train/01April_2010_Thursday_heute-6703,129,morgen die temperaturspanne auch nur acht bis dreizehn grad höchsttemperatur,76
train/01April_2010_Thursday_heute-6708,157,und auch am samstag im osten noch freundlich im westen dann zum teil kräftige schauer,85
train/01April_2010_Thursday_heute-6709,128,sonntag im nordwesten schauer und auch im süden,47
train/01April_2010_Thursday_heute-6710,16,da auch wieder mit schnee vermischt,35
train/01April_2010_Thursday_heute-6711,77,und am montag da ziehen sich die schauer richtung südosten zurück,65
train/01April_2010_Thursday_heute-6712,100,und dann wird es doch insgesamt ein recht freundlicher tag,58
train/01April_2010_Thursday_heute-6714,42,und jetzt wünsche ich ihnen noch einen schönen abend,52
train/26May_2010_Wednesday_tagesschau-6715,110,und nun die wettervorhersage für morgen donnerstag den siebenundzwanzigsten mai,79
train/26May_2010_Wednesday_tagesschau-6716,100,ein tief zieht über die mitte deutschlands richtung ostsee,58
train/26May_2010_Wednesday_tagesschau-6717,171,ist es durchgezogen beruhigt sich das wetter im norden und in der mitte etwas während sich im süden reste der feuchten warmen und damit gewitterträchtigen luft halten,166
train/26May_2010_Wednesday_tagesschau-6718,185,in der kommenden nacht regnet oder schauert es hier und da der deutsche wetterdienst warnt vor allem im süden vor kräftigen gewittern,133
train/26May_2010_Wednesday_tagesschau-6719,198,morgen am tag regnet es anfangs im nordosten noch sonst einzelne schauer im süden regnet es teilweise kräftig auch gewitter sind mit dabei,138
train/26May_2010_Wednesday_tagesschau-6720,117,abseits der schauer und gewittern weht der wind morgen nur schwach bis mäßig,76
train/26May_2010_Wednesday_tagesschau-6723,115,am freitag wechseln sonne und wolken einander ab hier und da fallen mitunter gewittrige schauer,95
train/26May_2010_Wednesday_tagesschau-6724,186,am samstag scheint die sonne neben einigen wolken für längere zeit im süden und südwesten einige schauer,104
train/26May_2010_Wednesday_tagesschau-6725,77,am sonntag mal sonne mal wolken hier und da fallen schauer,58
train/08July_2011_Friday_tagesschau-6726,107,und nun die wettervorhersage für morgen samstag den neunten juli,64
train/08July_2011_Friday_tagesschau-6730,105,im westen ziehen dichtere wolken auf stellenweise regnet es später,66
train/08July_2011_Friday_tagesschau-6731,108,am tag im westen und nordwesten einige mitunter gewittrige schauer,66
train/08July_2011_Friday_tagesschau-6732,184,sonst ist es meist freundlich später wolkiger hier und da schauer und gewitter die im osten und südosten heftig ausfallen können,128
train/08July_2011_Friday_tagesschau-6733,140,der wind weht schwach bis mäßig vor allem in der nordwesthälfte auch mal frisch bei gewittern sturmböen,103
train/08July_2011_Friday_tagesschau-6734,174,heute nacht werte zwischen sechzehn und elf grad am tag dann temperaturen zwischen zwanzig und dreißig grad,107
train/08July_2011_Friday_tagesschau-6735,201,die aussichten am sonntag mal sonne mal wolken vor allem am nachmittag schauer und gewitter die im süden und südosten unwetterartig ausfallen können,148
train/08July_2011_Friday_tagesschau-6736,153,am montag ist es teils freundlich teilweise wolkig vor allem in der osthälfte und im süden gewitterschauer,106
train/08July_2011_Friday_tagesschau-6737,62,auch am dienstag insgesamt durchwachsenes wetter,48
train/18October_2010_Monday_tagesschau-6738,97,und nun die wettervorhersage für morgen dienstag den neunzehnten oktober,72
train/18October_2010_Monday_tagesschau-6739,101,die hochs die uns heute recht ruhiges wetter bescherten driften auseinander,75
train/18October_2010_Monday_tagesschau-6740,175,in die lücke stoßen nordische tiefausläufer und lenken regen zur wochenmitte auch polare kaltluft heran,103
train/18October_2010_Monday_tagesschau-6741,100,die regenwolken breiten sich heute nacht von der nordsee über die nordwesthälfte aus,84
train/18October_2010_Monday_tagesschau-6742,110,richtung südosten ist es teils wolkig oder neblig trüb teils klar,65
train/18October_2010_Monday_tagesschau-6743,151,morgen verlagert sich das regenband über die mitte nach südosten richtung alpen scheint zum teil noch die sonne,111
train/18October_2010_Monday_tagesschau-6744,152,hinter den regenband gibt es einen wechsel aus sonne und wolken mit schauern im nordwesten auch einzelne kurze gewitter,119
train/18October_2010_Monday_tagesschau-6745,170,morgen bläst der wind überwiegend mäßig bis frisch mit starken böen an der see und auf den bergen auch stürmische böen,118
train/18October_2010_Monday_tagesschau-6746,172,in der südosthälfte heute nacht temperaturen nahe dem gefrierpunkt im nordwesten sechs bis sieben grad,102
train/18October_2010_Monday_tagesschau-6747,104,morgen sechs grad im vogtland vom niederrhein bis nach nordfriesland zwölf grad,79
train/18October_2010_Monday_tagesschau-6748,242,mittwoch und donnerstag nasskaltes und vor allem im norden auch windiges wetter gebietsweise gibt es regen oder schauer vorübergehend können bis in tiefere lagen schneeflocken dabei sein,186
train/18October_2010_Monday_tagesschau-6749,77,am freitag zumindest im süden zum teil wieder etwas freundlicher,64
train/23July_2009_Thursday_tagesschau-6753,65,es gelten entsprechende warnungen des deutschen wetterdienstes,62
train/23July_2009_Thursday_tagesschau-6754,80,morgen ist das unwetterrisiko dann weitaus geringer,51
train/23July_2009_Thursday_tagesschau-6755,121,in der kommenden nacht ist die unwettergefahr zunächst noch einmal richtung süden und osten am höchsten,103
train/23July_2009_Thursday_tagesschau-6756,114,tagsüber ist es wechselhaft auch einige teilweise kräftige schauer und gewitter sind mit dabei,94
